label,text
0,"Donald Trump. watch after the debate, #TedCruz will ABSOLUTELY derail #DonaldTrump and be the nominee. I've been saying this for 38294728 years 😂"
2,"Donald Trump. Yes #HillaryClinton we DO need a bully who will stand up to our enemies, not you or pandering opportunists like you. Vote #Trump2016 or lose"
2,"Donald Trump. #DonaldTrump is crazily linking #Hillary with the #BillCosby scandal. Screamed Coz, ""No way in Hell was I ever that desperate to sex her!"""
2,"Donald Trump. #HillaryClinton says #DonaldTrump wages war on women, so he mentions Bill. In general she will remind America his wife said he raped her!"
1,Hilary Clinton. #HillaryClinton lays into #DonaldTrump about his stance toward Muslims without mentioning his name. #DemTownHall
2,Donald Trump. What's #HillaryClinton thinking when she sides with the #BlackLivesMatter movement. She's forgetting that #WhiteChicksMatter #Trump2016
0,"Hilary Clinton. What does America want a TV Asshole, a Socialist, a Shrill Hag or a Drunk President? #AwwHellSnow #DonaldTrump #FeelTheBern #HillaryClinton"
0,Ted Cruz. #Cruz will be an unbending double talking idealog like #Obama just coming from the other direction. No give &amp; take. Stalemate. #Trump2016
1,"Donald Trump. Yeah, just right after he destroys America! #DonaldTrump is the only way to go, #TedCruz is just another puppet!"
0,Donald Trump. It is amusing how the haters #TedCruz and #DonaldTrump think they could possibly be voted president...Maybe president of the hypocritical.
1,"Ted Cruz. Trump understands supply side economics. With the global landscape, this skill will prove invaluable. #Trump2016 #TedCruz"
2,Donald Trump. Cabbage brain #hillaryclinton only get support of wilted rotten beet of #plannedparenthood #trump2016 need defeat evil Cabbage brain Hillary
0,Donald Trump. Does no one care that #BernieSanders and #DonaldTrump can't win a national election? God forbid #TedCruz might. Can I move to Germany?
1,Ted Cruz. Flint water crisis.That's expected under republic government. Who needs regulations? #GOP #TedCruz #DonaldTrump #Hillary2016 #BernieSanders
1,"Hilary Clinton. I'll say this about the #VAN debacle: if #Hillary's data director looked at #Sanders' data, do you think the #DNC would shut them down?"
1,Donald Trump. The best thin in 2016- It's #Obama's last year in office!!! Can't come soon enough!! #takeamericaback #new president #TedCruz #donaldtrump
2,"Hilary Clinton. #DonaldTrump is doing everything to beat #HillaryClinton including calling her ""evil"" Well, F U Mr. I think I'm Brilliant. Sickening!"
0,Ted Cruz. Looks like #Trump is going to have to hammer away at #TedCruz now that he's leading in #Iowa. Good man but not the right leader. #Trump2016
0,"Hilary Clinton. Trump hit it out of the park, the ratings prove it. That's the problem with #HillaryClinton &amp; the dems, nobody wants to watch. #Trump2016"
0,Ted Cruz. #Cruz2016 has a history of fighting the establishment. #Trump2016 Funds their campaigns &amp; cuts deals with them. #TrumpTrain #vettingTrump
2,Bernie Sanders. PhonyLiberal #HillaryClinton fears younger voters will actually vote in #IowaCaucus knowing they'll overwhelmingly vote for #BernieSanders
1,Bernie Sanders. 5000th tweet I better make it worth it *ahem* Summertime '06 &gt; TPAB #Bernie &gt; #Hillary The Middle &gt; Modern Family Memes are not funny
0,Hilary Clinton. Hillary accusing Trump of bulling? She's worse! Dem debate was proof. Shut up Hillary! #HillaryLies #trump2016
0,Hilary Clinton. #Hillary can't stand an opponent with principles and vision. #BernieSanders is a true #progressive who doesn't lie. No wonder she's angry.
2,Donald Trump. Your pathetic rants fall on deaf ears! He will be our next POTUS he will #MakeAmericaGreatAgain #Trump2016 #Hillary4Prison!
0,"Hilary Clinton. Still @ loss for women supporting either #DonaldTrump or #HillaryClinton - one irately sexist, other politically disingenuous. #Election2016"
2,Hilary Clinton. Get on the Bernie train or get ran over .after we're done with we're gonna destroy the GOP party. #Bernie2016 #Hillary2016
0,"Hilary Clinton. Just read #Hillary is a ""sweatshop feminist."" Sounds harsh until one recognizes how #Clinton policy *enables* those conditions. #Bernie2016"
0,"Hilary Clinton. u think #DonaldTrump is any less fake than #Hillary? &amp; what about #MittRokney, or Canadian natural-born citizen #TedCruz ?"
1,Ted Cruz. The best thin in 2016- It's #Obama's last year in office!!! Can't come soon enough!! #takeamericaback #new president #TedCruz #donaldtrump
0,"Donald Trump. Even w/ all #DonaldTrump's crap going around, #HillaryClinton never looked more presidential than in her response to him!"
2,"Ted Cruz. I am a #TedCruz and #DonaldTrump supporter, but I am getting much closer to a Cruz vote after today. I still like Trump, but..."
0,Hilary Clinton. the heroes of are incredibly modest. #Hillary #DonaldTrump #Obama have done nothing compared to these men to brag about
1,Donald Trump. Well that being said if #Trump2016 is the GOP candidate What are his chances against #HillaryClinton Realistic
1,"Ted Cruz. #DonaldTrump &amp; #TedCruz went at it during #GOPDebate. Cruz made comment about NY, Trump stole show defending city. Lasting moment for many"
1,Hilary Clinton. #GOPDebate #FoxNewsGoogleDebate #DonaldTrump and #HillaryClinton won this debate hands down and they weren't even there....go figure
0,"Hilary Clinton. Women attacks verbally Woman gets attacked verbally Cries ""Misogyny!"" SJWs, Rosie, Megyn #Hillary, Pls don't kill #FemaleEquality #Trump2016"
1,Donald Trump. Foreign policy chops test question for #Trump2016 #tedcruz #Rubio2016 #HillaryClinton What is #Sykes-Picot?. Answer:Don't know = go home
2,"Donald Trump. THINK Democrats! #Hillary: ""I'm a PROGRESSIVE #Democrat"" Q: WHAT is she progressing TO? A: Communism Switch2Republican Vote #Trump2016🇺🇸"
1,"Bernie Sanders. Have to say, #Hillary is making a huge mistake by complaining Re: #Sanders. Run ur campaign and stop whining. Risky strategy at play here"
2,Donald Trump. Blocked hateful #Cruzbots. They're not acting very Christian. Life is 2 short 2 waste on haters no matter where they come from. #Trump2016
0,Bernie Sanders. #BernieSanders = likable crackpot. #MartinOMalley = sincere failure. #HillaryClinton = vile phony. This is the best Democrats have. eric
0,Hilary Clinton. As a veteran I feel America's only hope this year is #DonaldTrump as our POTUS. Look at what #HillaryClinton did to Libya
2,Donald Trump. Backing Rubio? Very disappointing. The guy has work ethic issues &amp; is a RINO. Are you an 'actor' as well? #Trump2016 #Cruz2016
1,Donald Trump. A Challenge.. Ride with a cabby (like me) for a weekend. Then you will know real people #Hillary2016 #Trump2016 #Carson2016 #sanders2016
0,Ted Cruz. Is the fact that #DonaldTrump not leading in #Iowa more exciting than the fact that #TedCruz is leading completely devastating? #scared
0,"Hilary Clinton. It's absurd for the panel to suggest independents will reject #Trump2016, in favor of a lying, corrupt #HillaryClinton. #FNS #FoxNewsSunday"
2,"Ted Cruz. Trump and Cruz or Cruz and Trump, either way an unstoppable ticket. Trump eludes to the ticket. Has my support. #Trump2016 #TedCruz #Loveit"
2,Ted Cruz. #Trump2016 #Cruz2016 cCearly you know absolutely nothing about Cruz. Your words do describe Trump.
2,Bernie Sanders. #BernieSanders understands that Wall St. needs to be reigned in. #Hillary would never reinstate Glass-Steagal; Bernie would. #DemDebate
0,"Hilary Clinton. When I say I want a woman 4 POTUS, I mean I don't want a bully, I want a feminine, peacful personality, not like #Hillary. #BernieOrBust"
0,Hilary Clinton. #hillary is starting to mimic #Bernie 's platform by suggesting a rise in income tax rate for over 5M $ earners she can't think for herself
2,"Donald Trump. It's absurd for the panel to suggest independents will reject #Trump2016, in favor of a lying, corrupt #HillaryClinton. #FNS #FoxNewsSunday"
0,Donald Trump. #DonaldTrump cheated on Ivana with Marla Maples &amp; he thinks he can attack Bill #Hillary2016 Will Destroy him #UniteBlue
2,"Donald Trump. LOL - #Hillary better start buying ads against #DonaldTrump, huh? How's she going to stop media's new hearththrob?"
0,"Hilary Clinton. . : ""Let's assume #Hillary wins. ... She'll be the worst (president)"" to smattering of boos | #Trump2016 in #GrandRapids"
1,Hilary Clinton. . R rump wants to spend time ralking about clintons penis hmmm? #Trump2016 #HillaryClinton
1,Hilary Clinton. Results of #IowaCaucus this morning. #HillaryClinton 49.9% #BernieSanders 49.6%. Delegate Count Hillary 22 - Bernie 21 excl superdelegates
0,Hilary Clinton. Those type of stories will be invaluable when #HillaryClinton is in jail &amp; a conservative candidate is running against #Bernie.
2,Donald Trump. If #Hillary2016 handles this just right she can pummel Sanders &amp; piss off his voters so they stay home in November &amp; elect #trump2016.
0,"Hilary Clinton. Wealthy individuals' children are not going to go to State schools, #HillaryClinton. #BernieSanders tuition plan JUST makes sense."
1,Hilary Clinton. &amp; #HillaryClinton says she's running on POTUS record? Give me a break. Her smear tactics agnst #BernieSanders r going 2 hurt her
2,Ted Cruz. Would you vote for a guy that tries to force widows out of their home just to build a casino? #Trump2016 people would. #Cruz2016
0,Hilary Clinton. So what exactly does #Hillary mean when she says we can't go back to trickle down economics hello #lol #BernieStrong #msnbc #IowaCaucus
2,Donald Trump. #MSNBC is 24/7 #DonaldTrump~Great Advertizing! Poor #Hillary Tough Just Being Inevitable When No One Really Cares ~ #nbc #nyt #foxnews #cnn
2,Bernie Sanders. Breaking News! Putin &amp; other world leaders will not treat Donald fair if elected president! #BernieSanders #HillaryClinton
1,Hilary Clinton. We're really in new days... We're really discussing #DonaldTrump words of choice about #HillaryClinton bathroom break. Wow wow wow!
2,Hilary Clinton. #Unions can work to increasing middle class wages w/ collective bargaining &amp; most have endorsed #HillaryClinton not #BernieSanders IACaucus
0,Ted Cruz. Just because a candidate #cruz is the most conservative doesn't mean he is the best candidate! #Trump2016 is a winner
0,"Hilary Clinton. #Hillary2016 learns that #Bernie2016 is going to tax &amp; redistribute ""her"" voter data &amp; that Hillary can shut the bleep up about it &amp; be fair"
0,Hilary Clinton. Debating on who's better between #BernieSanders/#HillaryClinton is like debating cancer being better than Aids.
1,Hilary Clinton. So many media articles advocating #Hillary2016... so many more comments from THE PEOPLE below advocating #BernieSanders instead.
0,"Donald Trump. #DonaldTrump, #TedCruz, and #MarcoRubio are three little pigs who suck so hard they'll blow their own house in and let the big bad wolf win"
2,Bernie Sanders. Why I'm NOT with #Hillary: I don't trust her to go after Wall Street; too cozy with Goldman Sachs &amp; others. #Bernie2016
2,Donald Trump. I just heard #Hillary got schlonged by #DonaldTrump. Isn't that the same as two pendulous sweaty balls hitting her in the face? #schlonging
1,"Hilary Clinton. #Irony The Teabaggers that saved the in 2010 will destroy them in 2016, unless Dems are myopic enough to nominate #Bernie #Hillary2016"
2,"Donald Trump. #DonaldTrump is right to ask if #TedCruz is a ""natural born citizen"" eligible to run for President. Wouldn't that require Cruz to be human?"
0,Bernie Sanders. Since #Bernie jumped on the #Trump sexist attacks on #Hillary I could never vote for him. It's just wrong and a betrayal. Enuff crap. #MTP
1,Hilary Clinton. wall st creates numerous middle class jobs. #Hillary2016 gets that ... #bernie is just playing to the media
2,Donald Trump. People wake up #HillaryClinton wants u to vote for Ted Cruz because she knows she CANT win against #Trump2016 #VoteTrump #AMERICA!!!!
0,Hilary Clinton. Looks like #HillaryClinton is still trying to hit #BernieSanders on guns to deflect from her pro Wall Street pro neo-con nature #IADemcaucus
0,Donald Trump. Getting scared much You big mouth unintelligible moronic Hillary Shill. #Cruz is 10x the man you will ever be. #DonaldTrump
1,"Bernie Sanders. I like #Bernie and #Hillary, I just strongly believe Hillary would be a more effective president. Experience matters."
0,Hilary Clinton. PhonyLiberal #HillaryClinton fears younger voters will actually vote in #IowaCaucus knowing they'll overwhelmingly vote for #BernieSanders
1,Donald Trump. Apparently only a natural born citizen can become President. That disqualifies anyone born by Cesarean section. #Trump2016 #TedCruz
0,"Bernie Sanders. #Bernie is so terrible that he can't even beat #hillary. He can't beat a lying sellout, whose opinion changes with the polls. #iowa"
2,Bernie Sanders. It's going to be FASCINATING watching the #Repub nominee debate #Hillary or #Bernie. #GOP goob will be forced to deal with the REAL world!
2,"Hilary Clinton. Prediction: says #HillaryClinton easily won Iowa debate; #BernieSanders was shouting, went negative &amp; seemed desperate, weak."
